timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,d_wx,w_y,d_wy,w_z,d_wz,w,d_w,a_x,d_ax,a_y,d_ay,a_z,d_az,a,d_a,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,d_vx,v_y,d_vy,v_z,d_vz,v,d_v,success
1403715912034060000.00,34.67249633,TRUE,5.865604,64.22840481,79.00004756,0.813017293,5.31640019,115.7328319,10.7579195,0,111,0.501956693,0.50474922,-0.067718775,0.093549648,0.033510322,0.043982297,0.507611363,0.515225925,10.72193733,1.634441667,0.212477417,0.24516625,-4.151481833,0.506676917,11.49956035,1.728649053,0.844942,1.830955,1.432804,0.268199,-0.716516,-0.387926,-0.513994,-0.72639,0.732315,0.35196,0.363899,0.333484,0.340831,0.873344063,0.885930873,1
1403715912084060000.00,34.84495384,TRUE,5.8939533,68.35636636,80.16476638,0.852698379,5.481744168,135.3295367,11.6331224,0,111,0.475427688,0.478220215,0.083077672,0.057246799,0.038397244,0.039095375,0.484156725,0.483218603,8.556302125,0.531193542,-0.130755333,0.588399,-2.002191042,1.642613875,8.788411232,1.823886045,0.808354,1.848462,1.449915,0.276146,-0.712695,-0.39517,-0.509561,-0.736143,0.742068,0.34683,0.358769,0.349345,0.356692,0.885572975,0.898114299,1
1403715912134060000.00,33.93187241,TRUE,5.927083,67.30951906,79.12245865,0.85070055,5.901855122,151.2100108,12.29674798,0,111,0.437728576,0.440521103,-0.031415927,0.057246799,0.069115038,0.00837758,0.44426361,0.4443042,11.31033633,2.222840667,-0.433127042,0.890770708,-4.372131458,0.727326542,12.13370679,2.502697941,0.771485,1.865925,1.467478,0.284686,-0.709058,-0.400958,-0.505396,-0.73937,0.745295,0.345277,0.357216,0.344333,0.35168,0.885691492,0.898190809,1
1403715912184060000.00,32.86548765,TRUE,5.9313107,67.02568706,78.86206421,0.849910381,6.047752002,150.137204,12.25304876,0,111,0.446106157,0.448898684,0.169646003,0.14381513,0.051661746,0.025830873,0.480061877,0.472080559,7.878008833,1.209486833,0.04903325,0.408610417,-2.247357292,1.397447625,8.192438113,1.892797067,0.734253,1.883084,1.484604,0.291697,-0.705294,-0.407634,-0.501308,-0.7466,0.752525,0.338739,0.350678,0.339827,0.347174,0.887489752,0.899888172,1
1403715912234060000.00,30.91093689,TRUE,5.9340787,69.70871565,79.84164992,0.873087113,6.224454926,150.5450344,12.26967947,0,111,0.45169121,0.454483737,-0.035604717,0.06143559,0.060737458,0.016755161,0.457145146,0.458923234,7.730909083,1.356586583,0.269682875,0.187960792,-2.737689792,0.907115125,8.205768063,1.642715516,0.696835,1.899843,1.501319,0.29955,-0.701469,-0.413472,-0.497245,-0.749383,0.755308,0.331042,0.342981,0.329998,0.337345,0.883211394,0.89550421,1
1403715912284060000.00,30.74507426,TRUE,5.98324,68.81441711,78.54298039,0.876137075,6.787654103,165.3350363,12.85826724,0,111,0.41469023,0.417482757,-0.039095375,0.064926248,0.036302848,0.04118977,0.418108039,0.424504261,10.24794925,1.160453583,-0.555710167,1.013353833,-3.4323275,0.212477417,10.8217443,1.555212257,0.65939,1.916063,1.517553,0.306439,-0.697093,-0.419819,-0.493872,-0.74788,0.753805,0.32139,0.333329,0.320317,0.327664,0.874767973,0.886957664,1
1403715912334060000.00,31.92107938,TRUE,6.051757,67.70299479,76.81837046,0.881338596,6.676268839,160.8985684,12.68457995,0,111,0.400727596,0.403520123,0.048171087,0.022340214,0.000698132,0.076794487,0.403613116,0.411369625,8.817812792,0.269682875,0.24516625,0.212477417,-2.925650583,0.719154333,9.29372693,0.796905553,0.621817,1.931848,1.533209,0.312969,-0.692583,-0.426313,-0.490548,-0.748938,0.754863,0.311769,0.323708,0.298751,0.306098,0.864499969,0.876527811,1
1403715912384060000.00,31.59982187,TRUE,6.104543,69.65248504,76.15604208,0.914602219,6.097867839,153.1221835,12.37425487,0,111,0.415388362,0.418180889,0.141022604,0.115191731,-0.087266463,0.164759081,0.447269831,0.463993476,7.191543333,1.895952333,0.653776667,0.196133,-2.778550833,0.866254083,7.737316342,2.093680859,0.584436,1.94731,1.548331,0.318684,-0.688124,-0.4334,-0.48692,-0.746349,0.752274,0.301595,0.313534,0.30107,0.308417,0.859441399,0.871401622,1
1403715912434060000.00,30.54226608,TRUE,6.198813,69.40865747,73.7013321,0.941755807,6.352794112,164.1421911,12.8117989,0,111,0.455181869,0.457974396,-0.02443461,0.050265482,-0.046774824,0.124267443,0.458230802,0.477189232,7.788114542,1.299381125,-0.261510667,0.719154333,-1.61809725,2.026707667,7.958728206,2.512591934,0.54703,1.961999,1.562907,0.324269,-0.683824,-0.440971,-0.482473,-0.750083,0.756008,0.289897,0.301836,0.29071,0.298057,0.855088932,0.86688583,1
1403715912484060000.00,31.23966903,TRUE,6.263895,67.79773659,71.38504994,0.949746994,6.53192736,167.2787873,12.93363009,0,111,0.45169121,0.454483737,-0.131946891,0.157777764,-0.064926248,0.142418867,0.475026683,0.501729433,8.638024208,0.449471458,0.898942917,0.44129925,-3.87362675,0.228821833,9.509392451,0.670170912,0.509597,1.976326,1.577102,0.33025,-0.678696,-0.44892,-0.478308,-0.746187,0.752112,0.280191,0.29213,0.275289,0.282636,0.843259194,0.854924269,1
1403715912534060000.00,31.02961528,TRUE,6.300847,68.15126607,70.08506372,0.972407849,6.131929092,153.8720025,12.40451541,0,111,0.487994059,0.490786586,-0.027925268,0.053756141,-0.071209433,0.148702052,0.49395223,0.515629223,9.75761675,0.670121083,-0.236994042,0.694637708,-4.225031708,0.580226792,10.63570138,1.126164705,0.472488,1.990161,1.591016,0.336538,-0.673407,-0.456995,-0.473733,-0.74285,0.748775,0.267654,0.279593,0.268569,0.275916,0.834022838,0.845556554,1
1403715912584060000.00,29.72369563,TRUE,6.299366,67.77911403,68.87184109,0.984133907,6.114804965,155.382673,12.46525864,0,111,0.564788546,0.567581073,0.004886922,0.020943951,-0.121474916,0.198967535,0.577724968,0.601809773,11.81701325,2.729517583,-0.2941995,0.751843167,-5.025908125,1.381103208,12.84476967,3.150076262,0.435384,2.00382,1.604441,0.343195,-0.667882,-0.465898,-0.468072,-0.746075,0.752,0.26877,0.280709,0.264092,0.271439,0.835828812,0.847337402,1
1403715912634060000.00,29.05323563,TRUE,6.282804,67.84371121,68.81126999,0.985938949,6.599746336,171.3170049,13.0888122,0,111,0.564090414,0.566882941,0.132645023,0.10681415,-0.104719755,0.182212374,0.588862399,0.604951966,9.201906583,0.114410917,1.054214875,0.596571208,-2.786723042,0.858081875,9.672242712,1.051328478,0.398265,2.016983,1.617603,0.350353,-0.661403,-0.475379,-0.462402,-0.740389,0.746314,0.254782,0.266721,0.254233,0.26158,0.823240036,0.834594977,1
1403715912684060000.00,29.06016522,TRUE,6.30557,68.41981937,68.80037024,0.994468767,7.120898957,180.2450656,13.42553782,0,111,0.647866218,0.650658745,0.053058009,0.027227136,-0.105417887,0.182910506,0.658527691,0.676427655,9.128356708,0.040861042,-0.547537958,1.005181625,-3.522221792,0.122583125,9.799629603,1.013452686,0.361347,2.029675,1.630531,0.357341,-0.653718,-0.485879,-0.457039,-0.738668,0.744593,0.254367,0.266306,0.261183,0.26853,0.823741188,0.835132314,1
1403715912734060000.00,28.61294801,TRUE,6.3539495,69.09562555,68.78653048,1.004493541,7.105161929,185.6618376,13.62577842,0,111,0.733736418,0.736528944,0.103323492,0.077492619,-0.193382481,0.2708751,0.765794789,0.788576763,6.684866417,2.40262925,0.849909667,0.392266,-2.435318083,1.209486833,7.165232698,2.71833742,0.324411,2.042283,1.643719,0.366116,-0.645107,-0.49663,-0.450732,-0.742445,0.74837,0.247696,0.259635,0.262801,0.270148,0.825616286,0.836927674,1
1403715912784060000.00,31.33891315,TRUE,6.425144,70.69830729,69.19540854,1.021719631,6.926496357,176.1069832,13.27053063,0,111,0.723962574,0.726755101,0.103323492,0.077492619,-0.208741379,0.286233997,0.760506749,0.784925464,7.093476833,1.994018833,0.473988083,0.016344417,-2.149290792,1.495514125,7.427080799,2.492577129,0.287627,2.054394,1.656875,0.375328,-0.635523,-0.508356,-0.443641,-0.732884,0.738809,0.231925,0.243864,0.267999,0.275346,0.814083305,0.825302253,1
1403715912834060000.00,40.97026937,TRUE,6.434825,85.19091312,74.22930512,1.147672243,6.186921162,195.9735765,13.99905627,0,111,0.805643983,0.80843651,0.215722696,0.189891823,-0.22968533,0.307177948,0.865074482,0.885430283,8.997601375,0.089894292,-0.792704208,1.250347875,-1.046042667,2.59876225,9.092822209,2.885310386,0.250999,2.065773,1.669287,0.384016,-0.624726,-0.521577,-0.436132,-0.731363,0.737288,0.225542,0.237481,0.232587,0.239934,0.799911085,0.810900206,1
1403715912884060000.00,42.35415633,TRUE,6.467684,88.77771775,75.86764507,1.170165723,6.058737291,192.0273264,13.85739248,0,111,0.855909465,0.858701992,-0.09843657,0.124267443,-0.148702052,0.226194671,0.874290038,0.89664683,11.8660465,2.778550833,-0.743670958,1.201314625,-4.543747833,0.898942917,12.72799082,3.157784022,0.214482,2.076955,1.679191,0.393953,-0.61272,-0.535042,-0.427914,-0.732628,0.738553,0.218982,0.230921,0.169577,0.176924,0.783232572,0.793780287,1
1403715912934060000.00,43.95724711,TRUE,6.5287223,91.75928912,76.68273466,1.196609504,6.086828873,185.0472152,13.60320606,0,111,0.864985177,0.867777704,0.0286234,0.002792527,-0.22968533,0.307177948,0.895418342,0.920545617,6.137328458,2.950167208,-0.269682875,0.727326542,-2.468006917,1.176798,6.620467325,3.258426612,0.178195,2.087584,1.685832,0.403053,-0.600142,-0.549455,-0.418906,-0.721839,0.727764,0.205315,0.217254,0.105697,0.113044,0.757877066,0.76786632,1
1403715912984060000.00,36.37212431,TRUE,6.730543,81.0088791,72.12526854,1.123169185,6.48613212,163.4171777,12.78347283,0,111,0.887325392,0.890117919,0.045378561,0.019547688,-0.262497519,0.339990138,0.926450491,0.953040039,7.910697667,1.176798,0.898942917,0.44129925,-2.958339417,0.6864655,8.493468552,1.432073128,0.142219,2.097508,1.689074,0.412467,-0.587116,-0.563128,-0.409948,-0.717301,0.723226,0.191405,0.203344,0.023258,0.030605,0.742763444,0.751891811,1
1403715913034060000.00,37.38427257,TRUE,6.784053,82.84590536,71.88781294,1.152433243,6.775793024,173.5838033,13.17512062,0,111,0.874759021,0.877551548,-0.004886922,0.030717795,-0.136135682,0.2136283,0.885302293,0.903702027,6.120984042,2.966511625,1.291208917,0.83356525,-1.838746875,1.806058042,6.520326386,3.571675783,0.106738,2.106746,1.688557,0.422637,-0.574391,-0.57577,-0.399934,-0.706929,0.712854,0.177183,0.189122,-0.045099,0.037752,0.730189254,0.738480311,1
1403715913084060000.00,38.02848336,TRUE,6.825488,83.72644337,71.54323994,1.170291469,7.252455431,182.8360499,13.52168813,0,111,0.814719695,0.817512222,0.041887902,0.016057029,-0.264591915,0.342084533,0.857631424,0.886344114,6.382494708,2.705000958,0.727326542,0.269682875,-2.517040167,1.12776475,6.899328504,2.943061734,0.071693,2.115651,1.684914,0.431353,-0.560871,-0.588665,-0.390944,-0.695422,0.701347,0.173661,0.1856,-0.100227,0.09288,0.723750891,0.731410739,1
1403715913134060000.00,42.39894456,TRUE,6.7733045,90.53918717,74.19725479,1.220249825,7.636110996,203.5554375,14.26728557,0,111,0.862890782,0.865683309,0.124965574,0.099134702,-0.24644049,0.323933109,0.906051771,0.929606336,9.651378042,0.563882375,-0.14709975,0.604743417,-3.538566208,0.106238708,10.28067056,0.833645366,0.036725,2.123869,1.679029,0.439688,-0.546828,-0.601366,-0.382123,-0.698798,0.704723,0.156796,0.168735,-0.136306,0.128959,0.729028776,0.736027466,1
1403715913184060000.00,42.94038132,TRUE,6.812553,89.13517564,73.12174713,1.218996798,7.985542027,199.1558223,14.11225787,0,111,0.811229036,0.814021563,0.289026524,0.263195651,-0.222005881,0.2994985,0.889334297,0.906422863,9.201906583,0.114410917,0.874426292,0.416782625,-2.533384583,1.111420333,9.584244548,1.192498542,0.002101,2.131113,1.671849,0.449134,-0.532302,-0.612688,-0.373566,-0.681644,0.687569,0.134942,0.146881,-0.148531,0.141184,0.710569732,0.717117898,1
1403715913234060000.00,43.42712954,TRUE,6.864675,87.0073914,71.13979973,1.223048023,8.314576407,207.9571432,14.42071923,0,111,0.814021563,0.81681409,0.374896723,0.34906585,-0.207345115,0.284837734,0.919875348,0.932826222,8.049625208,1.037870458,-0.743670958,1.201314625,-2.002191042,1.642613875,8.328161949,2.284406325,-0.031787,2.13755,1.664833,0.459227,-0.517099,-0.622162,-0.366931,-0.673965,0.67989,0.123387,0.135326,-0.131325,0.123978,0.697638466,0.704225875,1
1403715913284060000.00,49.55396115,TRUE,6.893961,88.58681017,70.30776654,1.259986123,8.800269074,216.7941415,14.72393091,0,111,0.693942911,0.696735437,0.207345115,0.181514242,-0.430747259,0.508239878,0.842669545,0.881303276,8.450063417,0.63743225,0.621087833,0.163444167,-2.198324042,1.446480875,8.753396508,1.589132087,-0.064963,2.14324,1.658059,0.467487,-0.500493,-0.632131,-0.362461,-0.656952,0.662877,0.105587,0.117526,-0.130974,0.123627,0.678150967,0.684471996,1
1403715913334060000.00,53.21365823,TRUE,6.9344215,87.17346797,68.26205144,1.277041433,8.904161472,219.8858928,14.82854992,0,111,0.520806249,0.523598776,0.093549648,0.067718775,-0.41469023,0.492182849,0.672278716,0.72179323,9.667722458,0.580226792,0.326888333,0.130755333,-2.786723042,0.858081875,10.0666548,1.044061584,-0.097362,2.14823,1.6519,0.47389,-0.483694,-0.64144,-0.360594,-0.638541,0.644466,0.091745,0.103684,-0.11656,0.109213,0.655544039,0.66182647,1
1403715913384060000.00,53.82741538,TRUE,6.9763412,85.69512688,66.35400901,1.291483788,8.98098006,222.7701262,14.92548579,0,111,0.492880981,0.495673508,0.160570291,0.134739418,-0.452389342,0.529881961,0.688019329,0.737984979,10.76279838,1.675302708,-0.277855083,0.73549875,-4.592781083,0.947976167,11.70507029,2.060644654,-0.129229,2.152142,1.646007,0.477573,-0.468076,-0.650445,-0.360212,-0.636293,0.642218,0.061494,0.073433,-0.119432,0.112085,0.650318612,0.656048331,1
1403715913434060000.00,87.90124805,TRUE,7.086686,103.2016096,69.35643275,1.487989008,8.663919998,232.540299,15.24927208,0,111,0.371406065,0.374198592,0.181514242,0.155683369,-0.290422788,0.367915406,0.505208156,0.547378885,9.455245042,0.367749375,1.054214875,0.596571208,-4.470197958,0.825393042,10.51169337,1.082779055,-0.160783,2.154185,1.640749,0.48154,-0.454056,-0.657181,-0.360648,-0.629783,0.635708,0.021906,0.033845,-0.098373,0.091026,0.637796007,0.643083103,1
1403715913484060000.00,96.30934249,TRUE,7.151575,102.6727283,68.26677649,1.503992624,8.747843944,234.5119531,15.31378311,0,111,0.244346095,0.247138622,0.30787608,0.282045207,-0.30787608,0.385368699,0.499279857,0.537713708,10.26429367,1.176798,0.335060542,0.122583125,-3.448671917,0.196133,10.83334335,1.199311598,-0.19215,2.15405,1.636155,0.48523,-0.441868,-0.661738,-0.362505,-0.625452,0.631377,-0.024603,0.012664,-0.088541,0.081194,0.632166925,0.636702253,1
1403715913534060000.00,95.59277718,TRUE,7.192248,102.1698138,67.40841742,1.515683319,8.610801231,238.799239,15.4531304,0,111,0.148003921,0.150796447,0.154287106,0.128456233,-0.357443431,0.43493605,0.416503875,0.477922525,9.741272333,0.653776667,-0.465815875,0.923459542,-3.4323275,0.212477417,10.33877377,1.151237642,-0.22357,2.151498,1.631798,0.487034,-0.430574,-0.665822,-0.366179,-0.627525,0.63345,-0.086127,0.074188,-0.086114,0.078767,0.639234782,0.642625087,1
1403715913584060000.00,112.9221025,FALSE,7.204933,107.7434619,68.444938,1.574162605,8.444544409,236.7133638,15.38549199,0,111,0.046774824,0.049567351,0.308574212,0.282743339,-0.515221195,0.592713814,0.602377629,0.658566916,7.232404375,1.855091292,0.890770708,0.433127042,-2.141118583,1.503686333,7.59509936,2.426939497,-0.255107,2.145607,1.627454,0.485344,-0.418247,-0.670666,-0.373791,-0.629442,0.635367,-0.154981,0.143042,-0.096144,0.088797,0.655331985,0.657295326,1
1403715913634060000.00,116.9408833,FALSE,7.21725,107.5248476,67.92531925,1.582986268,8.059739826,219.2671115,14.8076707,0,111,0.013264502,0.016057029,-0.013264502,0.039095375,-0.311366739,0.388859357,0.311931306,0.39114943,12.160246,3.072750333,-0.204305208,0.661948875,-4.004382083,0.359577167,12.80423365,3.163742509,-0.287422,2.136545,1.622775,0.484189,-0.408436,-0.673807,-0.380429,-0.660429,0.666354,-0.209775,0.197836,-0.099623,0.092276,0.700069109,0.701200112,1
1403715913684060000.00,127.7068813,FALSE,7.224804,107.3897828,67.59505208,1.58872254,7.780033626,206.769221,14.37947221,0,111,0.009075712,0.011868239,0.038397244,0.012566371,-0.182910506,0.260403124,0.18711753,0.26097616,6.22722275,2.860272917,0.465815875,0.008172208,-4.225031708,0.580226792,7.539640611,2.918542628,-0.321381,2.1241,1.618759,0.482961,-0.400775,-0.676043,-0.386128,-0.69533,0.701255,-0.295383,0.283444,-0.075696,0.068349,0.759252797,0.759454187,1
1403715913734060000.00,138.7682334,FALSE,7.1822925,112.5409852,68.68300793,1.638556443,7.397590107,204.7692733,14.30976147,0,111,0.068416907,0.071209433,0.0286234,0.002792527,-0.002094395,0.079587014,0.074192713,0.106830119,7.812631167,1.2748645,0.890770708,0.433127042,-2.157463,1.487341917,8.153853371,2.006256341,-0.356866,2.107349,1.61449,0.481656,-0.397764,-0.678124,-0.38722,-0.730298,0.736223,-0.377782,0.365843,-0.090913,0.083566,0.82723611,0.826346588,1
1403715913784060000.00,135.387835,FALSE,7.1866207,111.9575521,68.36140098,1.63773051,7.261202245,197.0476494,14.03736619,0,111,0.060039326,0.062831853,-0.168947872,0.194778745,0.166853476,0.089360858,0.244924859,0.223320317,11.78432442,2.69682875,-0.482160292,0.939803958,-4.306753792,0.661948875,12.55591131,2.93160248,-0.394471,2.087002,1.609809,0.480699,-0.39877,-0.679641,-0.384707,-0.774427,0.780352,-0.439167,0.427228,-0.095611,0.088264,0.895402868,0.894015403,1
1403715913834060000.00,131.5951094,FALSE,7.190112,110.8493351,67.91565952,1.632161653,7.095554563,192.2808746,13.86653795,0,111,0.085870199,0.088662726,-0.330216294,0.356047167,0.333008821,0.255516202,0.476771819,0.447123243,9.626861417,0.53936575,0.016344417,0.44129925,-2.950167208,0.694637708,10.06877423,0.983962391,-0.43456,2.063211,1.605721,0.477954,-0.402723,-0.682128,-0.379574,-0.824759,0.830684,-0.510885,0.498946,-0.076381,0.069034,0.97317262,0.971467298,1
1403715913884060000.00,141.2676052,FALSE,7.170781,112.280067,68.10927376,1.648528326,6.842888755,190.7585294,13.8115361,0,111,0.019547688,0.022340214,-0.272969495,0.298800368,0.302989158,0.225496539,0.408285301,0.375005912,7.583809333,1.503686333,-0.089894292,0.547537958,-3.399638667,0.24516625,8.311425152,1.618943141,-0.476724,2.036106,1.602407,0.475196,-0.408061,-0.684206,-0.373548,-0.861001,0.866926,-0.571999,0.56006,-0.05551,0.048163,1.035174835,1.033221935,1
1403715913934060000.00,143.3707715,FALSE,7.166912,111.2923177,67.87078963,1.639767539,6.571164222,182.2810086,13.50114842,0,111,0.023736478,0.026529005,-0.110304809,0.136135682,0.20525072,0.127758101,0.234218764,0.188570529,12.03766288,2.950167208,0.359577167,0.0980665,-2.574245625,1.070559292,12.31508684,3.139936431,-0.52069,2.005827,1.600331,0.473176,-0.413667,-0.685425,-0.367664,-0.897305,0.90323,-0.630561,0.618622,-0.029964,0.022617,1.09711498,1.095001891,1
1403715913984060000.00,151.7705737,FALSE,7.162796,110.7880319,67.83990818,1.633080511,6.361276873,178.2111457,13.34957474,0,111,-0.0286234,0.025830873,-0.333706953,0.359537826,0.219213354,0.141720735,0.400292548,0.387323442,11.53915817,2.4516625,-0.335060542,0.792704208,-4.36395925,0.719154333,12.34133611,2.675109704,-0.566559,1.973097,1.599398,0.47192,-0.418203,-0.685717,-0.363579,-0.930247,0.936172,-0.68037,0.668431,-0.020066,0.012719,1.152677519,1.150382453,1
1403715914034060000.00,151.1125325,FALSE,7.1589723,110.5860982,67.90627076,1.628510842,6.076899968,173.3037955,13.16448994,0,111,-0.06143559,0.058643063,-0.109606677,0.13543755,0.057246799,0.020245819,0.138076614,0.148970574,6.496905625,2.590590042,0.547537958,0.089894292,-2.100257542,1.544547375,6.849865857,3.017426775,-0.614041,1.937978,1.599252,0.469821,-0.421956,-0.68608,-0.361271,-0.968081,0.974006,-0.720363,0.708424,0.011168,0.018515,1.206742888,1.204531053,1
1403715914084060000.00,172.8478277,FALSE,7.155722,110.7912456,68.14874119,1.625726956,5.641002466,159.4011256,12.62541586,0,111,-0.123569311,0.120776784,0.039095375,0.013264502,0.020245819,0.057246799,0.131178185,0.134313717,10.52580433,1.438308667,0.449471458,0.008172208,-3.767388042,0.122583125,11.18873514,1.44354606,-0.663129,1.900919,1.600356,0.467459,-0.423743,-0.686205,-0.362004,-0.994818,1.000743,-0.76065,0.748711,0.023191,0.030538,1.252513113,1.250194898,1
1403715914134060000.00,162.29893,FALSE,7.1520867,111.1966284,68.43498678,1.624850587,5.353678039,150.8589502,12.28246515,0,111,-0.084473936,0.081681409,0.076794487,0.050963614,0.223402144,0.145909525,0.250881959,0.174810561,7.240576583,1.846919083,1.152281375,0.694637708,-2.157463,1.487341917,7.642535458,2.47099527,-0.713921,1.862105,1.601605,0.465161,-0.426023,-0.685978,-0.362718,-1.040388,1.046313,-0.790207,0.778268,0.034402,0.041749,1.306911547,1.3046896,1
1403715914184060000.00,175.7057793,FALSE,7.1436863,111.5915559,69.0181969,1.616842527,5.13807122,149.7956859,12.23910478,0,111,-0.06981317,0.067020643,-0.122173048,0.148003921,0.419577152,0.342084533,0.442543918,0.378706687,9.054806833,0.032688833,0.163444167,0.2941995,-3.832765708,0.187960792,9.833937856,0.350643929,-0.766655,1.821639,1.603146,0.465289,-0.43053,-0.683644,-0.361639,-1.067141,1.073066,-0.829339,0.8174,0.028728,0.036075,1.351820398,1.349412763,1
1403715914234060000.00,191.5781989,FALSE,7.1342373,111.0723654,69.13327105,1.606641255,4.754633997,138.4686101,11.76726859,0,111,-0.080285146,0.077492619,-0.161966555,0.187797428,0.488692191,0.411199572,0.521055589,0.458648087,7.84532,1.242175667,0.743670958,0.286027292,-2.672312125,0.972492792,8.321258588,1.603294804,-0.820675,1.779466,1.6041,0.464207,-0.44098,-0.681324,-0.354751,-1.092699,1.098624,-0.852856,0.840917,0.024409,0.031756,1.386344207,1.383880247,1
1403715914284060000.00,198.1608673,FALSE,7.1274843,110.2908272,68.85177667,1.601858842,4.313634128,130.8210495,11.43770298,0,111,-0.132645023,0.129852496,-0.397236938,0.423067811,0.613657765,0.536165146,0.742945314,0.695212994,9.586000375,0.498504708,0.964320583,0.506676917,-3.505877375,0.138927542,10.25243842,0.724243953,-0.87575,1.736339,1.605426,0.461697,-0.452818,-0.678777,-0.347931,-1.111719,1.117644,-0.86651,0.854571,0.027805,0.035152,1.409798508,1.407357584,1
1403715914334060000.00,177.7718251,FALSE,7.132261,108.5605663,67.99385068,1.5966233,4.027229645,122.7912351,11.08112066,0,111,-0.191288086,0.188495559,-0.295309709,0.321140582,0.459370659,0.38187804,0.578636638,0.533378559,10.48494329,1.397447625,-0.016344417,0.473988083,-2.468006917,1.176798,10.77150691,1.887426317,-0.931713,1.692893,1.606912,0.456641,-0.465628,-0.676909,-0.341272,-1.127217,1.133142,-0.868543,0.856604,0.02563,0.032977,1.423250507,1.42086899,1
1403715914384060000.00,181.7480464,FALSE,7.1410794,106.7937777,66.81177737,1.598427432,3.840358523,115.7457567,10.75852019,0,111,-0.296705973,0.293913446,-0.449596815,0.475427688,0.34068827,0.263195651,0.637369773,0.617809478,8.1395195,0.947976167,0.457643667,0,-2.786723042,0.858081875,8.615511635,1.278656841,-0.988363,1.649746,1.608881,0.44973,-0.478479,-0.67552,-0.335374,-1.134024,1.139949,-0.859767,0.847828,0.048647,0.055994,1.423929864,1.421770505,1
1403715914434060000.00,167.3933538,FALSE,7.1470914,104.8092919,65.38865724,1.602866557,3.709318207,110.5352027,10.51357231,0,111,-0.312763002,0.309970475,-0.36512288,0.390953752,0.363028484,0.285535866,0.602432646,0.574854123,9.921060917,0.83356525,0.915287333,0.457643667,-2.868445125,0.776359792,10.36789169,1.227600618,-1.045337,1.607417,1.611347,0.442127,-0.490734,-0.673805,-0.331199,-1.139329,1.145254,-0.838273,0.826334,0.05265,0.059997,1.415466077,1.413518392,1
1403715914484060000.00,198.0692239,FALSE,7.11101,109.2287179,65.2918723,1.672929784,3.467963729,98.8318229,9.941419561,0,111,-0.333706953,0.330914426,-0.327423768,0.353254641,0.339292007,0.261799388,0.577655364,0.550301843,9.26728425,0.179788583,-0.351404958,0.809048625,-2.124774167,1.52003075,9.514237125,1.731293474,-1.102619,1.566219,1.614561,0.434232,-0.501164,-0.671731,-0.330237,-1.153503,1.159428,-0.805341,0.793402,0.068284,0.075631,1.408476483,1.406939966,1
1403715914534060000.00,212.4417328,FALSE,7.113491,107.9353169,64.22138522,1.680675628,3.493829476,102.1936716,10.10908856,0,111,-0.305083553,0.302291026,-0.153588974,0.179419847,0.389557489,0.31206487,0.51809322,0.470059389,11.22861425,2.141118583,0.923459542,0.465815875,-3.759215833,0.114410917,11.87713177,2.194188478,-1.160575,1.526825,1.618326,0.427001,-0.51133,-0.669193,-0.329232,-1.165935,1.17186,-0.766071,0.754132,0.088209,0.095556,1.397873395,1.396818486,1
1403715914584060000.00,213.6481111,FALSE,7.1108522,107.3589068,63.6341323,1.687127693,3.411170213,95.2636781,9.760311373,0,111,-0.389557489,0.386764962,-0.217817091,0.243647964,0.383274304,0.305781685,0.58830138,0.549958094,5.728718042,3.358777625,0.171616375,0.286027292,-1.969502208,1.675302708,6.060247646,3.764284515,-1.218758,1.489506,1.622861,0.421463,-0.52141,-0.664871,-0.329317,-1.163269,1.169194,-0.724998,0.713059,0.088314,0.095661,1.373541492,1.37281418,1
1403715914634060000.00,229.4674636,FALSE,7.069461,111.784749,64.10137954,1.74387431,3.22516986,90.98161525,9.538428343,0,111,-0.298800368,0.296007841,-0.284837734,0.310668607,0.594110077,0.516617459,0.723450744,0.671587093,12.68326733,3.595771667,-0.326888333,0.784532,-4.641814333,0.997009417,13.50994325,3.813016144,-1.277407,1.454576,1.626964,0.416588,-0.533565,-0.659255,-0.327334,-1.177764,1.183689,-0.673014,0.661075,0.080551,0.087898,1.358883493,1.358626462,1
1403715914684060000.00,223.3455532,FALSE,7.049404,111.2982214,63.72502148,1.746538782,3.160919839,84.9896081,9.21898086,0,111,-0.291819051,0.289026524,-0.253421807,0.27925268,0.585034365,0.507541746,0.701174857,0.647392474,8.172208333,0.915287333,0.392266,0.065377667,-2.443490292,1.201314625,8.538706369,1.511681835,-1.336333,1.422424,1.630699,0.413202,-0.547856,-0.651756,-0.323009,-1.178081,1.184006,-0.611231,0.599292,0.061768,0.069115,1.328643468,1.32883332,1
1403715914734060000.00,216.1124719,FALSE,7.034213,111.040553,63.61145076,1.745606359,3.084073027,79.35588901,8.908192242,0,111,-0.265988178,0.263195651,-0.278554549,0.304385422,0.888023523,0.810530905,0.967950477,0.904921424,9.406211792,0.318716125,0.114410917,0.34323275,-3.710182583,0.065377667,10.11213948,0.472930152,-1.394874,1.393483,1.634045,0.410657,-0.562717,-0.642949,-0.318326,-1.163583,1.169508,-0.547774,0.535835,0.056385,0.063732,1.287307664,1.287994518,1
